Tamb,P(kW),Qch(tons)
25.10833333,0,0
23.75833333,0,0
22.65833333,0,0
22.2,0,0
21.90833333,0,0
21.7,0,0
21.7,0,0
21.35,0,0
21.1,0,0
20.80833333,0,0
20.6,0,0
20.6,0,0
20.89166667,0,0
21.1,0,0
21.45,0,0
21.99166667,0,0
22.84166667,0,0
23.65,0,0
24.19166667,0,0
25.1,0,0
26.24166667,0,0
26.7,0,0
26.7,0,0
26.05833333,0,0
24.9,0,0
23.46666667,0,0
22.15833333,0,0
21.35,0,0
20.80833333,0,0
20.6,0,0
20.89166667,0,0
21.1,0,0
20.80833333,0,0
20.89166667,0,0
21.1,0,0
21.1,0,0
20.80833333,0,0
20.89166667,0,0
20.80833333,0,0
20.6,0,0
20.6,0,0
21.24166667,0,0
21.99166667,59.98304041,172.4761754
22.2,90.96737605,262.07991
21.90833333,91.59381763,264.0298599
22.34166667,90.8211593,261.5246046
22.8,92.62739373,267.3984344
22.45,92.40141474,266.5167592
22.55,88.33204583,253.2711005
22.8,86.83333092,248.6655537
22.45,84.7287704,241.7763445
21.90833333,82.40175302,234.1436964
21.99166667,81.79592934,232.2878185
22.2,81.4293192,231.0720513
22.2,82.07270102,233.2993307
22.2,81.80295609,232.2310446
21.90833333,82.70258646,234.0491126
21.7,82.65473925,233.2030455
21.7,84.50819281,237.6738765
21.7,84.97403186,237.0064955
21.7,80.96101142,226.2145396
21.7,80.16714303,226.2092091
21.7,84.27951034,237.5067462
21.99166667,88.48924334,249.4464736
22.55,97.43147595,273.6479862
23.44166667,107.5682498,295.4754694
24.19166667,120.2085193,319.0544616
24.75,132.6746068,339.0476744
25,137.4735079,343.7082745
25,136.1607459,340.3626037
23.075,128.5051948,325.8828607
21.35,108.071964,289.9004266
21.1,96.36915127,266.7723533
21.45,90.29303628,254.5445126
21.05833333,89.80500949,254.2211693
20.89166667,88.89956053,252.1679576
21.45,95.71672455,268.3211901
21.7,105.9624404,287.3600466
21.99166667,111.841875,294.7977989
22.55,118.2795268,302.6962403
22.45,118.4572394,297.1552368
22.2,115.9443603,290.1036841
22.2,116.6877322,291.7134623
21.90833333,116.4878559,290.3773783
21.7,113.8391203,285.119218
21.7,112.5937065,283.2242918
21.99166667,112.9645671,284.6800446
22.55,119.1116731,301.462458
23.09166667,119.8403578,306.6733708
23.65,114.5001325,298.9633843
24.54166667,109.676308,293.5552333
25.35,112.2310783,302.9944453
25.6,119.8516317,318.8368554
25.6,126.3196968,329.965871
25.6,131.1075307,337.250941
25.6,136.0779425,345.4022317
25.6,141.3785001,348.3301114
25.6,148.0548724,354.3165157
25.25,152.7423607,357.173102
24.65,148.1409634,347.2863512
24.4,142.6337009,338.5986995
24.10833333,142.7899417,339.3942518
23.55,140.3617014,334.6249565
23.00833333,131.707134,317.9167467
22.8,123.8043488,302.2882809
22.8,120.1386227,296.037403
22.45,118.8242193,294.4064161
22.2,116.9859534,291.5220876
22.2,115.1501168,288.9203405
21.90833333,115.4959312,289.9561499
21.99166667,112.6441814,284.013389
22.2,118.6590576,301.0945174
22.84166667,129.8094251,326.753307
24.29166667,143.6170946,351.9149939
25.64166667,161.2476068,377.8745368
26.1,172.0396127,390.1559074
25.80833333,172.356301,388.132799
25.89166667,170.9732153,386.5889385
26.45,181.4584077,403.5466971
26.7,205.3854477,435.7827502
26.35,209.1594883,433.3544217
25.45833333,200.0991032,416.6289893
25,191.7535213,403.8359667
24.65,184.810948,393.8091146
24.10833333,172.8700609,377.0177863
23.55,167.2304161,370.4938765
23.00833333,161.5695168,362.5170664
22.8,152.1030042,346.9081483
22.45,141.5391378,327.3484849
21.55833333,129.3322076,307.1544519
20.80833333,117.5378191,288.7462247
20.25,37.5227915,93.9564983
20,0,0
19.65,0,0
19.10833333,0,0
19.89166667,0,0
21.53333333,0,0
22.55,0,0
24.43333333,96.67075798,195.7517268
26.24166667,54.86464992,102.214627
27.34166667,135.3677532,240.4818369
27.8,166.9291915,279.4910357
27.45,174.7375368,285.8204905
26.90833333,205.2509541,364.3015726
26.35,235.5193525,449.9965949
25.80833333,229.2252273,447.2912133
25.25,215.4166971,427.6364941
24.65,191.6166113,394.4688154
23.75833333,173.1980536,369.6052529
23.3,145.5057231,330.2603333
23.00833333,132.5539519,314.4687564
22.8,124.8957468,304.0109651
22.45,114.2707083,283.6064961
22.55,101.5667764,260.0129845
21.80833333,91.63072468,242.1865803
21.1,81.09396654,221.2646316
20.80833333,74.68664434,206.8242788
20.25,70.99635829,195.3093141
20.35,67.30052154,182.5721764
21.53333333,72.61560789,201.5705706
23.19166667,75.19736656,210.4452696
24.54166667,80.97280014,230.0048336
26.28333333,86.95892413,246.8471661
28.19166667,96.5371174,266.5831718
29.54166667,108.4101124,288.2942462
30,118.4115342,303.8327239
30,120.7597989,304.938901
30,127.6119268,317.0985788
29.35833333,131.0840795,319.1891587
28.25833333,125.2377691,305.6558461
27.45,116.6325912,289.4831273
26.26666667,108.4112074,275.1798862
25.25,104.428307,269.6036481
24.65,104.3083696,271.0451714
24.10833333,103.9559406,270.2478174
23.25833333,99.11488077,259.9032582
22.15833333,92.98601526,246.9304017
21.99166667,87.29587288,236.1890497
21.90833333,87.55386245,239.0553134
21.35,88.33424318,241.1302797
21.1,90.49168471,245.8399144
20.80833333,93.92830379,252.4396103
21.24166667,94.60305675,252.456396
22.98333333,99.90469393,268.2698787
25.18333333,116.1268758,306.1867121
26.74166667,131.7724024,334.4829609
28.83333333,146.4777013,357.1776947
30.99166667,164.5658588,382.4746198
31.99166667,175.7235725,394.7507487
32.2,180.1829202,399.4593939
31.90833333,190.955785,414.9355797
31.35,205.7459957,432.6576499
30.10833333,198.4462766,415.344969
28.11666667,174.0887063,377.1745725
26.55833333,149.0256434,342.2048423
25.80833333,142.5690294,336.9316912
25.6,138.8373851,332.8558919
25.25,145.7657953,345.4607239
25,159.4052988,365.4905769
25.35,169.8087706,376.168106
24.9,163.1710127,356.9768264
24.10833333,144.9812284,326.8923475
23.55,133.2128545,311.2799548
23.00833333,119.3882934,289.9604922
22.45,107.4106639,271.058455
22.2,102.1492743,264.3554136
22.55,103.8750543,270.8046427
24.08333333,122.2601906,311.9222391
25.64166667,141.0634912,347.0207786
26.74166667,157.3950051,370.8879648
28.19166667,173.9094632,393.7121566
29.19166667,195.120768,421.2976947
30.1,211.1975838,439.2742023
30.6,227.6253565,458.5034493
30.25,217.4712852,387.6942592
29.65,74.14385461,120.9275191
27.825,0,0
25.70833333,0,0
24.35833333,0,0
23.25833333,0,0
22.45,0,0
21.90833333,0,0
21.7,0,0
21.7,0,0
21.35,0,0
21.1,0,0
21.1,0,0
20.80833333,0,0
20.6,0,0
20.6,0,0
20.89166667,0,0
21.45,0,0
21.99166667,0,0
22.84166667,0,0
24.29166667,0,0
26.28333333,0,0
26.26666667,0,0
26.88333333,0,0
27.8,0,0
27.45,0,0
26.26666667,0,0
24.9,0,0
23.46666667,0,0
22.8,0,0
22.45,0,0
22.2,0,0
21.90833333,0,0
21.7,0,0
21.99166667,0,0
21.90833333,0,0
21.35,0,0
20.80833333,0,0
20.89166667,0,0
21.45,0,0
21.99166667,0,0
22.84166667,0,0
24.29166667,0,0
25.35,0,0
27.175,0,0
28.65,0,0
28.9,0,0
28.9,0,0
29.19166667,0,0
29.10833333,0,0
28.25833333,0,0
26.80833333,0,0
25.80833333,0,0
25.25,0,0
24.65,0,0
24.4,0,0
24.10833333,0,0
23.9,0,0
23.9,0,0
23.9,0,0
23.55,0,0
23.3,0,0
23.3,0,0
23.00833333,0,0
22.45,0,0
21.90833333,0,0
21.35,0,0
21.45,0,0
22.98333333,0,0
24.19166667,0,0
25.1,0,0
25.25,0,0
25,0,0
24.00833333,0,0
22.65833333,0,0
21.55833333,0,0
20.10833333,0,0
19.10833333,0,0
18.25833333,0,0
17.15833333,0,0
16.35,0,0
15.80833333,0,0
15.25,55.690784,159.3164179
14.35833333,68.09994126,184.7522
13.9,64.79070949,173.5962786
13.55,62.31857247,164.7207506
13.3,59.68932498,153.8557444
13.00833333,65.58196499,175.0078398
12.8,65.96011604,176.1585258
13.73333333,58.24213419,150.5465324
15.39166667,63.90164016,170.1655251
16.1,67.16694673,182.449637
16.74166667,71.86430713,199.0497064
17.84166667,75.57303289,211.67137
18.65,74.96322445,209.3693952
18.9,76.63469483,215.1497116
19.19166667,79.29771837,224.2323075
19.4,79.58518097,224.9075686
19.10833333,77.38736937,217.4493342
18.25833333,74.58040826,207.8672824
17.8,69.53550595,190.2234286
17.15833333,67.32592401,182.6872868
16.7,66.6677455,180.4556046
16.35,22.11473464,59.77288975
16.45,0,0
17.34166667,0,0
17.15833333,0,0
15.70833333,0,0
15,82.43052334,238.5799932
14.35833333,68.65028348,185.2763139
13.9,60.33068231,157.1383953
13.9,59.82214597,153.7318415
13.9,60.03056569,155.394254
14.19166667,63.94806741,169.3824904
15.1,60.19878802,156.9161118
16.24166667,20.94470084,55.65055511
16.99166667,0,0
17.2,0,0
17.84166667,0,0
17.65833333,0,0
16.55833333,0,0
15.80833333,0,0
15.25,0,0
14.35833333,0,0
13.55,0,0
13.3,0,0
13.00833333,0,0
13.09166667,0,0
13.00833333,0,0
12.45,0,0
11.90833333,0,0
11.99166667,0,0
11.90833333,0,0
11.7,0,0
10.70833333,0,0
10,0,0
10.64166667,0,0
12.09166667,0,0
13.44166667,0,0
14.89166667,0,0
16.53333333,0,0
17.84166667,0,0
18.3,0,0
18.65,0,0
18.9,0,0
19.19166667,0,0
19.10833333,0,0
18.25833333,49.98229162,139.2917459
17.45,70.82691169,194.765421
16.55833333,69.86676186,191.7064507
16.1,70.01340722,192.2959304
15.80833333,70.28810123,193.2559976
15.25,70.25179417,193.1143646
14.65,67.51466127,183.2591415
14.10833333,64.68215012,173.256179
13.55,21.14435421,56.26610492
12.65833333,0,0
11.55833333,0,0
11.1,0,0
11.1,0,0
11.74166667,0,0
13.48333333,0,0
15.39166667,0,0
16.74166667,0,0
18.19166667,0,0
20.18333333,0,0
21.1,0,0
21.45,0,0
21.99166667,0,0
21.55833333,0,0
20.80833333,0,0
19.25833333,0,0
18.00833333,0,0
17.45,0,0
16.90833333,0,0
16.35,0,0
15.80833333,49.01220033,136.2263985
15.89166667,73.1655458,203.1630224
15.45833333,72.6318775,201.2929339
15,68.89892965,188.1374065
15,68.26330045,186.126613
14.65,69.07250079,189.0007465
14.10833333,66.8856493,181.1440838
13.9,65.79896396,177.3478229
14.54166667,66.82146722,181.1381055
16.28333333,73.77160408,205.7900703
17.55,84.11040714,240.6514863
18.44166667,87.9653018,252.6534725
19.54166667,92.62925421,265.237317
20.35,95.18960462,271.0946455
20.89166667,101.3442565,285.1904529
20.45833333,106.0711593,293.2776523
19.65,100.9765917,280.862133
18.75833333,95.75706287,270.9471719
17.65833333,84.23514907,238.7867087
16.55833333,77.45281044,217.2451349
15.80833333,73.66618645,204.6504893
15.6,70.75139697,194.6316947
15.25,68.34450131,186.2804834
15,22.65912681,61.69487614
15,67.61831865,196.2533032
14.65,68.48968608,185.8085036
14.4,21.42824801,57.1605834
14.4,0,0
14.4,0,0
14.10833333,0,0
13.55,0,0
13.3,0,0
13.94166667,0,0
15.1,0,0
16.24166667,0,0
17.63333333,0,0
19.64166667,0,0
21.24166667,0,0
22.63333333,0,0
23.65,0,0
23.55,0,0
23.65,0,0
23.25833333,0,0
22.15833333,0,0
21.7,0,0
21.35,0,0
20.80833333,0,0
20.25,0,0
19.65,0,0
19.10833333,0,0
18.9,0,0
18.9,0,0
18.55,0,0
18.3,0,0
18.3,0,0
18.3,0,0
18.3,0,0
18.94166667,0,0
20.1,0,0
21.53333333,0,0
23.83333333,0,0
25.99166667,0,0
26.7,0,0
26.7,0,0
27.34166667,0,0
27.45,0,0
26.90833333,0,0
26.35,0,0
25.45833333,0,0
25,0,0
24.65,0,0
22.825,0,0
21.99166667,0,0
21.90833333,0,0
21.35,0,0
21.1,0,0
20.80833333,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.89166667,0,0
21.45,0,0
22.34166667,0,0
23.73333333,0,0
25.39166667,0,0
26.74166667,0,0
27.2,0,0
26.55833333,0,0
25.80833333,0,0
24.60833333,0,0
22.90833333,0,0
22.2,0,0
22.2,0,0
22.2,0,0
21.90833333,51.23283034,143.801932
21.99166667,76.19955962,213.5479777
22.2,77.43009082,217.7862009
22.2,75.98036317,212.7634439
21.26666667,76.32154757,213.9587608
20.25,72.87910622,202.0109095
19.65,71.43702922,197.1288567
19.4,69.31542426,189.6720056
19.10833333,67.42619476,183.0645113
19.54166667,66.91792842,181.3888016
20.64166667,70.38663482,193.8121783
21.74166667,75.20120261,210.5416989
23.48333333,80.20716361,227.4164039
25.39166667,85.00432199,242.4545787
25.80833333,29.30938746,83.28990061
26.24166667,0,0
26.05833333,0,0
24.9,0,0
24.4,0,0
24.10833333,0,0
23.25833333,0,0
22.8,51.52110556,144.6672829
22.45,75.04126778,209.4420463
22.2,73.80518125,205.32822
22.2,76.75433975,215.6746469
22.2,25.83431741,72.68087002
22.55,0,0
22.8,0,0
22.8,0,0
22.45,0,0
22.55,0,0
23.09166667,0,0
23.3,0,0
23.3,0,0
22.65833333,0,0
22.2,0,0
22.55,0,0
22.8,0,0
23.09166667,0,0
23.94166667,0,0
24.75,0,0
25,0,0
25,0,0
25,0,0
24.65,0,0
24.4,0,0
24.75,0,0
25,0,0
25,0,0
24.35833333,0,0
24.19166667,0,0
24.4,0,0
24.10833333,0,0
23.55,0,0
23.00833333,0,0
22.45,0,0
22.2,0,0
22.2,0,0
22.2,0,0
22.2,0,0
22.2,0,0
22.55,0,0
22.8,0,0
22.45,0,0
22.2,0,0
22.55,0,0
23.09166667,0,0
23.3,0,0
23.3,0,0
23.65,0,0
24.19166667,0,0
24.4,0,0
24.75,0,0
24.65,0,0
23.75833333,0,0
22.65833333,0,0
21.90833333,0,0
21.05833333,0,0
20.25,0,0
20,0,0
19.35833333,0,0
19.54166667,0,0
20,0,0
20.64166667,0,0
21.74166667,0,0
23.83333333,0,0
25.99166667,0,0
26.7,0,0
26.35,0,0
26.1,0,0
26.1,0,0
25.45833333,0,0
24.65,0,0
24.10833333,0,0
23.55,0,0
23.00833333,0,0
22.15833333,0,0
21.05833333,0,0
20.25,0,0
19.65,0,0
19.4,0,0
19.4,0,0
19.10833333,0,0
19.19166667,0,0
19.4,0,0
19.75,0,0
20.35,0,0
20.89166667,0,0
21.45,0,0
22.34166667,0,0
22.45,0,0
23.19166667,0,0
23.9,0,0
22.90833333,0,0
21.90833333,0,0
21.35,0,0
19.46666667,0,0
18.3,67.29477769,177.5572822
18.65,97.29495492,262.3172665
18.55,95.22604122,259.70376
18.00833333,90.94128045,250.7767444
17.45,86.88629623,242.7729709
16.55833333,82.58267684,231.8872616
15.80833333,77.624912,217.7825271
15.89166667,76.42357604,214.2432034
15.80833333,76.77557437,215.5127766
15.25,74.10047577,206.2233512
15,71.68300033,197.9391918
14.35833333,69.54850236,190.4570168
13.55,64.99104373,174.2379492
13.65,15.80289166,41.99564035
13.9,0,0
14.19166667,0,0
15.1,0,0
15.89166667,0,0
16.45,0,0
16.99166667,0,0
17.2,0,0
16.90833333,0,0
16.35,0,0
16.1,0,0
15.80833333,0,0
15.25,0,0
14.35833333,0,0
13.9,0,0
13.55,0,0
13.3,0,0
13.00833333,0,0
12.15833333,0,0
11.35,0,0
11.1,0,0
11.1,0,0
11.1,0,0
11.45,0,0
12.34166667,0,0
13.44166667,93.15109979,273.6823916
14.89166667,70.46341323,191.0790502
15.89166667,65.90537957,177.4228225
17.09166667,22.31814659,60.5197178
17.8,0,0
18.09166667,0,0
18.3,0,0
18.3,0,0
18.00833333,0,0
17.45,62.44255905,174.8355676
17.2,90.95298212,251.5580332
17.2,87.93464464,242.7346212
17.2,85.73033786,237.7287357
17.2,86.26934462,239.5427507
16.90833333,85.12274173,236.1079449
16.7,82.12095047,228.8455752
16.7,27.00444478,75.55141114
16.35,0,0
16.45,0,0
16.7,0,0
16.7,0,0
16.7,0,0
16.7,0,0
16.7,0,0
17.34166667,0,0
18.73333333,0,0
19.75,0,0
20,0,0
20.99166667,0,0
21.7,0,0
21.7,0,0
21.7,0,0
21.35,0,0
21.1,0,0
21.1,0,0
20.80833333,80.4762951,199.5619989
20.25,116.9849112,291.6453887
20,112.8251115,284.4399172
20,112.3595598,285.0014047
20,114.1954411,289.0079002
20,111.8427973,281.8985456
19.65,36.94145488,93.21488456
19.4,0,0
19.4,0,0
18.75833333,0,0
18.65,0,0
18.9,0,0
19.19166667,0,0
20.1,0,0
20.6,0,0
20.6,0,0
21.24166667,0,0
21.99166667,0,0
22.2,0,0
22.2,58.07490855,166.4808994
21.90833333,89.12418807,256.3166112
21.35,83.78304267,238.3519901
21.1,78.48641718,220.9097652
20.80833333,77.04605937,216.3318812
20.6,25.35359591,70.99559307
20.6,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.25,0,0
19.65,0,0
19.10833333,0,0
17.61666667,0,0
16.35,0,0
15.80833333,0,0
15.25,0,0
14.35833333,0,0
13.55,47.62676968,126.9560226
13.65,65.28590476,175.7236036
13.55,66.06794119,178.4008257
13.94166667,66.46365492,179.848376
14.10833333,68.81227199,188.2052561
14.19166667,69.21882924,189.5519684
13.75833333,70.63746243,194.5501152
13.3,69.94491251,191.9839368
13.3,16.63954651,44.93647987
13.00833333,0,0
12.15833333,0,0
11.35,0,0
10.45833333,0,0
9.65,0,0
9.108333333,0,0
8.55,0,0
8.008333333,0,0
7.45,0,0
6.908333333,0,0
6.7,0,0
6.35,0,0
6.1,0,0
6.1,0,0
6.741666667,0,0
7.841666667,0,0
8.941666667,0,0
10.39166667,0,0
11.74166667,0,0
12.84166667,97.44051337,287.3673127
13.94166667,80.49097392,225.4802282
14.4,76.2969344,213.5490895
14.4,76.39816546,214.2172537
13.75833333,18.47970764,51.37315046
13.3,0,0
12.65833333,0,0
12.2,0,0
12.55,0,0
12.45,0,0
11.90833333,0,0
11.7,0,0
11.35,0,0
10.80833333,0,0
10.6,0,0
10.6,0,0
10.6,0,0
10.6,0,0
10.25,0,0
11.28333333,0,0
12.55,0,0
14.08333333,74.06862841,216.6792808
16.63333333,80.25465854,225.7611248
19.43333333,83.05449895,236.6126615
21.24166667,87.48435373,251.1845295
21.7,91.94435717,265.4510218
21.7,94.28194745,272.6240584
21.05833333,93.8623797,271.0930865
19.60833333,85.56130455,243.9246327
18.55,79.20740822,223.2596261
18.00833333,76.64730522,214.8959476
17.8,75.50195128,211.1212752
17.8,73.66650683,204.7339988
17.8,71.06048163,195.7791616
17.15833333,71.91809779,198.9313495
16.35,70.7528582,194.7977199
15.80833333,72.75236162,201.92027
15.6,72.85047374,202.1120621
14.9,24.02475168,66.4589505
14.10833333,0,0
13.55,0,0
13.3,0,0
13.65,0,0
14.54166667,0,0
15.64166667,0,0
16.74166667,0,0
18.48333333,0,0
20.1,0,0
20.89166667,0,0
21.1,0,0
21.1,0,0
20.80833333,0,0
20.25,0,0
19.35833333,0,0
18.9,0,0
18.55,0,0
18.00833333,0,0
17.45,0,0
16.90833333,0,0
16.7,58.03674441,163.0774813
16.35,77.34295199,217.4197886
15.80833333,75.80969255,212.1247894
15.6,74.10481414,206.3404942
15.25,73.67594046,204.8977612
14.65,70.71978697,194.5362205
14.4,68.40266196,186.4919707
14.4,67.95612791,185.0275385
15.1,69.56716968,190.8622591
15.89166667,77.16699069,217.3736288
17.73333333,83.01316878,236.6012959
19.89166667,88.91086992,252.2550676
21.24166667,95.00219419,264.6619899
21.99166667,32.26394689,89.01825898
22.55,0,0
22.8,0,0
22.45,0,0
21.90833333,0,0
20.70833333,0,0
20,0,0
19.00833333,0,0
17.65833333,0,0
17.55,0,0
17.8,0,0
17.15833333,49.91546856,139.3929806
16.7,72.0741795,199.2613446
15.35833333,67.42388595,182.7525133
14.75,62.00291009,163.5050606
14.35833333,21.25270461,56.74215702
13.9,0,0
13.9,0,0
14.19166667,0,0
15.1,0,0
16.88333333,0,0
18.73333333,0,0
21.03333333,0,0
23.48333333,0,0
24.75,0,0
25.35,0,0
24.9,0,0
23.46666667,0,0
21.80833333,87.16522649,212.1940581
19.81666667,89.63843028,231.4810819
18.9,78.44941917,214.705447
18.9,80.78132365,226.9333162
19.19166667,85.59646989,239.7623959
19.4,92.93937679,255.1134949
18.75833333,95.55090089,257.4536973
17.65833333,90.54398353,244.0581541
17.55,83.77989946,229.2115089
17.15833333,82.27568569,227.8474393
16.7,80.11700462,223.4770349
16.05833333,77.60101309,217.0813302
15.25,72.73283293,201.3101064
14.35833333,68.59338091,186.9792948
14.19166667,65.64514065,176.7121675
15.74166667,72.6782668,202.0235863
17.63333333,87.32760615,249.65091
19.64166667,96.50034365,270.8162087
21.88333333,102.6744863,282.8463922
23.44166667,112.6272127,301.8937912
24.19166667,117.4937797,309.0831651
24.10833333,119.3855966,311.1339108
23.25833333,118.9058878,309.7701612
21.80833333,122.0663437,315.7760434
20.10833333,113.523562,293.4477424
18.75833333,34.91981103,91.50075888
18.00833333,0,0
17.8,0,0
17.8,0,0
17.45,0,0
16.90833333,0,0
16.7,0,0
16.7,0,0
16.7,0,0
16.7,0,0
16.99166667,0,0
17.55,0,0
17.8,0,0
17.8,0,0
18.44166667,0,0
19.54166667,0,0
20.64166667,0,0
21.74166667,0,0
22.2,0,0
22.55,0,0
22.45,0,0
21.90833333,0,0
21.7,0,0
21.05833333,0,0
20.6,0,0
20.6,0,0
20.89166667,0,0
21.1,0,0
20.80833333,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.6,0,0
20.89166667,0,0
21.45,0,0
20.70833333,0,0
20.35,0,0
21.24166667,0,0
22.34166667,0,0
22.8,0,0
22.15833333,0,0
21.05833333,0,0
20.6,0,0
20.25,0,0
20,0,0
20,72.39552931,170.697479
20,87.60966885,205.9939135
20,36.42240782,94.40172245
19.65,0,0
19.75,0,0
20,0,0
20,0,0
20,0,0
19.35833333,0,0
18.55,0,0
18.00833333,0,0
17.15833333,0,0
16.35,0,0
15.45833333,0,0
15,0,0
14.65,0,0
14.75,0,0
15.35,0,0
15.89166667,49.24842479,137.2036821
16.45,75.46796132,211.2182687
17.63333333,74.98019847,209.4033906
18.00833333,78.93577713,223.0992715
17.8,85.35004746,244.3802659
17.45,85.99079033,246.105119
17.2,20.63653992,58.59786839
17.2,0,0
16.55833333,0,0
16.1,0,0
16.1,0,0
15.80833333,0,0
15.25,0,0
14.65,0,0
14.10833333,0,0
13.55,0,0
13.00833333,0,0
12.8,0,0
12.45,0,0
11.90833333,0,0
11.99166667,0,0
12.2,0,0
12.84166667,0,0
13.00833333,0,0
12.15833333,0,0
12.34166667,0,0
13.09166667,0,0
13.65,0,0
13.9,0,0
13.25833333,51.14599671,142.495172
13.44166667,18.05510804,49.77698633
13.55,0,0
13.00833333,0,0
12.15833333,0,0
11.35,0,0
10.80833333,0,0
10.25,0,0
10,0,0
10,0,0
9.65,0,0
9.108333333,0,0
8.9,0,0
9.191666667,0,0
9.108333333,0,0
9.191666667,0,0
9.75,0,0
10.64166667,0,0
12.09166667,0,0
13.73333333,68.23644226,198.7551169
15.39166667,71.80701194,196.9625514
