Date/Time,Regen_Valve,T_OA,CFM_OA,RH_OA,T_CA,RH_CA,T_HW,FanStatus,T_HW_out
 09/28  15:00:00,0,19.4,0,88.25,19.4,88.25,24.70024297,0,24.70024297
 09/28  16:00:00,0,18.75833333,0,85.25,18.75833333,85.25,24.97810854,0,24.97810854
 09/28  17:00:00,0,17.65833333,0,84,17.65833333,84,24.94199023,0,24.94199023
 09/28  18:00:00,0,16.55833333,0,83.41666667,16.55833333,83.41666667,24.80280503,0,24.80280503
 09/28  19:00:00,0,15.80833333,0,83,15.80833333,83,24.4939368,0,24.4939368
 09/28  20:00:00,0,15.6,0,83,15.6,83,23.99028833,0,23.99028833
 09/28  21:00:00,0,15.6,0,81.25,15.6,81.25,23.22254414,0,23.22254414
 09/28  22:00:00,0,15.25,0,81.75,15.25,81.75,22.90115592,0,22.90115592
 09/28  23:00:00,0,14.35833333,0,85.33333333,14.35833333,85.33333333,22.42174183,0,22.42174183
 09/28  24:00:00,0,13.55,0,87,13.55,87,22.41054612,0,22.41054612
 09/29  01:00:00,0,13.00833333,0,88.16666667,13.00833333,88.16666667,22.08811543,0,22.08811543
 09/29  02:00:00,0,12.45,0,89.58333333,12.45,89.58333333,21.32381387,0,21.32381387
 09/29  03:00:00,0,12.2,0,90,12.2,90,21.31601505,0,21.31601505
 09/29  04:00:00,0,11.90833333,0,91.75,11.90833333,91.75,20.94442831,0,20.94442831
 09/29  05:00:00,0,11.99166667,0,91.25,11.99166667,91.25,20.49493969,0,20.49493969
 09/29  06:00:00,0,12.55,0,87.66666667,12.55,87.66666667,20.37555881,0,20.37555881
 09/29  07:00:00,0,13.09166667,0,86.58333333,13.09166667,86.58333333,20.16073378,0,20.16073378
 09/29  08:00:00,0,13.94166667,0,87,13.94166667,87,19.84095845,0,19.84095845
 09/29  09:00:00,0,15.74166667,0,81.75,15.74166667,81.75,19.76861344,0,19.76861344
 09/29  10:00:00,0,16.99166667,0,78,16.99166667,78,20.39360617,0,20.39360617
 09/29  11:00:00,0,18.48333333,0,75.08333333,18.48333333,75.08333333,20.57320807,0,20.57320807
 09/29  12:00:00,0,19.75,0,73,19.75,73,21.51973517,0,21.51973517
 09/29  13:00:00,0,19.65,0,76.5,19.65,76.5,21.80001704,0,21.80001704
 09/29  14:00:00,0,19.75,0,78.41666667,19.75,78.41666667,22.85117434,0,22.85117434
 09/29  15:00:00,0,20.99166667,0,72.16666667,20.99166667,72.16666667,23.85833385,0,23.85833385
 09/29  16:00:00,0,21.05833333,0,69.16666667,21.05833333,69.16666667,24.34670597,0,24.34670597
 09/29  17:00:00,0,20.6,0,71.75,20.6,71.75,24.94593799,0,24.94593799
 09/29  18:00:00,0,20.6,0,73,20.6,73,25.38828114,0,25.38828114
 09/29  19:00:00,0,20.25,0,75.91666667,20.25,75.91666667,25.375216,0,25.375216
 09/29  20:00:00,0,19.65,0,78.58333333,19.65,78.58333333,25.00556194,0,25.00556194
 09/29  21:00:00,0,19.4,0,75.5,19.4,75.5,24.76733159,0,24.76733159
 09/29  22:00:00,0,18.75833333,0,75.91666667,18.75833333,75.91666667,24.03784694,0,24.03784694
 09/29  23:00:00,0,18.3,0,78,18.3,78,24.06964927,0,24.06964927
 09/29  24:00:00,0,18.00833333,0,79.16666667,18.00833333,79.16666667,23.60787648,0,23.60787648
 09/30  01:00:00,0,17.15833333,0,85.83333333,17.15833333,85.83333333,23.30714468,0,23.30714468
 09/30  02:00:00,0,16.7,0,87.66666667,16.7,87.66666667,23.10046697,0,23.10046697
 09/30  03:00:00,0,16.7,0,88.33333333,16.7,88.33333333,22.60502977,0,22.60502977
 09/30  04:00:00,0,16.7,0,90,16.7,90,22.16860956,0,22.16860956
 09/30  05:00:00,0,16.7,0,90,16.7,90,21.98321323,0,21.98321323
 09/30  06:00:00,0,16.7,0,90,16.7,90,21.63730499,0,21.63730499
 09/30  07:00:00,0,16.7,0,90,16.7,90,21.59336437,0,21.59336437
 09/30  08:00:00,0.705752805,16.7,1253.35717,90,19.69548656,67.76787246,46.38741185,1,42.09316466
 09/30  09:00:00,0.693600566,16.99166667,1253.35717,88.25,19.98034264,66.49563333,46.4127255,1,42.10632607
 09/30  10:00:00,0.674586046,17.2,1253.35717,87,20.18959905,65.56114625,46.54714656,1,42.22173261
 09/30  11:00:00,0.669888853,17.55,1283.615418,85.25,20.54007672,64.28226178,46.20466808,1,41.87455693
 09/30  12:00:00,0.689916686,17.8,1358.673906,84,20.78974337,63.36940468,46.28601265,1,41.97592934
 09/30  13:00:00,0.637016973,17.8,1276.938861,81.66666667,20.79004823,61.42902251,46.40807454,1,42.04509151
 09/30  14:00:00,0.687184297,17.8,1397.16697,82.33333333,20.78796392,61.99493544,46.15336766,1,41.84055196
 09/30  15:00:00,0.696308657,17.8,1432.955557,84,20.78876489,63.37988053,46.4452544,1,42.14156306
 09/30  16:00:00,0.662735078,18.09166667,1373.95123,82.25,21.08145592,62.06512203,46.49077236,1,42.15350744
 09/30  17:00:00,0.613532362,18.00833333,1273.823286,80.41666667,20.99937662,60.4917199,46.46478194,1,42.0783143
 09/30  18:00:00,0,17.45,0,82.33333333,17.45,82.33333333,24.95838599,0,24.95838599
 09/30  19:00:00,0,16.90833333,0,84,16.90833333,84,25.06795327,0,25.06795327
 09/30  20:00:00,0,16.35,0,87.5,16.35,87.5,24.91959619,0,24.91959619
 09/30  21:00:00,0,16.1,0,90,16.1,90,24.84564347,0,24.84564347
 09/30  22:00:00,0,16.21666667,0,90,16.21666667,90,24.50377872,0,24.50377872
 09/30  23:00:00,0,16.475,0,90,16.475,90,23.94419857,0,23.94419857
 09/30  24:00:00,0,16.71666667,0,90,16.71666667,90,23.4748016,0,23.4748016
 10/01  01:00:00,0.676239151,16.975,1253.35717,94.08333333,19.96858283,71.36625062,46.12604539,1,41.80228454
 10/01  02:00:00,0.698822881,17.21666667,1253.35717,97,20.20501726,73.99310535,46.48347375,1,42.18229663
 10/01  03:00:00,0.712963382,17.475,1253.35717,97,20.46177573,74.13811204,46.18046031,1,41.89342369
 10/01  04:00:00,0.722908709,17.71666667,1253.35717,97,20.70279479,74.268289,46.24149702,1,41.96440573
 10/01  05:00:00,0.729889102,17.8,1253.35717,97,20.7861602,74.30774532,46.57625706,1,42.30614616
 10/01  06:00:00,0.734869715,17.8,1253.35717,97,20.7862551,74.30453509,46.54328333,1,42.27815305
 10/01  07:00:00,0.738450375,17.8,1253.35717,97,20.78626746,74.30059202,46.2476436,1,41.98609398
 10/01  08:00:00,0.668524366,18.73333333,1170.744474,92.91666667,21.28462272,73.29159637,46.2358214,1,41.90434577
 10/01  09:00:00,0.543752987,19.4,1005.519084,90,21.54115577,72.92560701,46.35768719,1,41.90144018
 10/01  10:00:00,0.531756629,19.75,1005.519084,90,22.45710092,70.60147065,46.38500913,1,41.91676576
 10/01  11:00:00,0.522111298,20,1005.519084,90,23.22364012,68.54090169,46.14516985,1,41.66728115
 10/01  12:00:00,0.506786005,20.64166667,1005.519084,88.25,23.92533686,67.13301906,46.14927588,1,41.65606189
 10/01  13:00:00,0.484908568,21.74166667,1005.519084,84.08333333,24.59847828,65.82307468,46.38497343,1,41.869882
 10/01  14:00:00,0.468761262,22.55,1005.519084,80.25,25.11176745,64.02782754,46.25662408,1,41.72538534
 10/01  15:00:00,0.462739276,22.8,1005.519084,79,25.41132881,62.8669126,46.5007595,1,41.96349878
 10/01  16:00:00,0.450710968,23.44166667,1005.519084,76.08333333,25.73534115,61.73834415,46.18743266,1,41.63814363
 10/01  17:00:00,0.442275055,23.9,1005.519084,74,25.94267995,60.98719321,46.55389697,1,41.99617203
 10/01  18:00:00,0,23.25833333,0,76.91666667,23.25833333,76.91666667,25.73728497,0,25.73728497
 10/01  19:00:00,0,22.45,0,80.75,22.45,80.75,25.77148541,0,25.77148541
 10/01  20:00:00,0,21.90833333,0,84.91666667,21.90833333,84.91666667,25.22634804,0,25.22634804
 10/01  21:00:00,0,21.35,0,88.75,21.35,88.75,24.2056164,0,24.2056164
 10/01  22:00:00,0,21.1,0,90,21.1,90,23.39198288,0,23.39198288
 10/01  23:00:00,0,20.80833333,0,91.75,20.80833333,91.75,23.01556422,0,23.01556422
 10/01  24:00:00,0,20.25,0,95.33333333,20.25,95.33333333,22.28954522,0,22.28954522
 10/02  01:00:00,0,20,2.01E+01,97,21.39661284,89.00427443,20.5366844,1,20.5366844
 10/02  02:00:00,0,20,2.01E+01,97,21.08606294,90.71562646,20.63318629,1,20.63318629
 10/02  03:00:00,0,20,2.01E+01,97,20.84613178,92.06329807,20.35126628,1,20.35126628
 10/02  04:00:00,0,19.35833333,225.651513,98.75,20.315376,93.11204705,20.28696708,1,20.28696708
 10/02  05:00:00,0.718120596,18.55,1253.35717,100,21.5183202,77.26889559,46.39503994,1,42.11316054
 10/02  06:00:00,0.726944362,18.00833333,1253.35717,100,20.99311495,76.911989,46.22976268,1,41.95670704
 10/02  07:00:00,0.731673275,17.45,1253.35717,100,20.43719324,76.60640772,46.26358188,1,41.99525516
 10/02  08:00:00,0.718004202,17.84166667,1253.35717,98.25,20.82765114,75.35640318,46.59250728,1,42.31051148
 10/02  09:00:00,0.573505908,19.93333333,1078.170308,89.41666667,22.2458461,71.8250058,46.50426772,1,42.07777363
 10/02  10:00:00,0.481343269,22.38333333,1005.519084,76.41666667,23.85076475,64.72628708,46.14633557,1,41.62767884
 10/02  11:00:00,0.453403659,23.65,1005.519084,69.83333333,24.96414462,59.72607723,46.30840996,1,41.76181362
 10/02  12:00:00,0.433958955,24.54166667,1005.519084,64.91666667,25.72044974,55.89041,46.45365499,1,41.88761395
 10/02  13:00:00,0.424089318,25,1005.519084,63.16666667,26.08315636,54.72288809,46.25655442,1,41.68064374
 10/02  14:00:00,0.405568289,25.99166667,1005.519084,58.16666667,26.55882166,51.827293,46.50300827,1,41.90857656
 10/02  15:00:00,0.392565773,26.7,1005.519084,55.16666667,26.87267466,50.31115113,46.4758558,1,41.86842157
 10/02  16:00:00,0.391647634,26.7,1005.519084,57.16666667,27.00617811,51.88836549,46.5678687,1,41.95951633
 10/02  17:00:00,0.401515189,26.05833333,1005.519084,59.16666667,26.98308887,51.76003321,46.54171526,1,41.94323045
 10/02  18:00:00,0,24.9,0,62.33333333,24.9,62.33333333,26.37680584,0,26.37680584
 10/02  19:00:00,0,23.75833333,0,68.08333333,23.75833333,68.08333333,26.69480646,0,26.69480646
 10/02  20:00:00,0,22.36666667,0,76.83333333,22.36666667,76.83333333,25.88340798,0,25.88340798
 10/02  21:00:00,0,21.05833333,0,84.5,21.05833333,84.5,24.8495249,0,24.8495249
 10/02  22:00:00,0.106745413,18.96666667,626.6785848,80,19.4636787,76.83013983,27.98217768,1,23.08892309
 10/02  23:00:00,0.656855739,17.45,1253.35717,75,20.44173122,55.77209645,46.26453686,1,41.9213926
 10/02  24:00:00,0.678485892,16.55833333,1253.35717,78.5,19.54938109,58.21906821,46.32663262,1,42.00511851
 10/03  01:00:00,0.697207794,15.45833333,1253.35717,84.5,18.44985315,62.58526008,46.31298435,1,42.01019214
 10/03  02:00:00,0.713478768,14.35833333,1253.35717,90.5,17.35117065,66.8939929,46.22513437,1,41.93861314
 10/03  03:00:00,0.628533024,13.25833333,1083.083815,97.08333333,16.25242908,71.62113114,46.42369994,1,42.05223296
 10/03  04:00:00,0.509076331,12.45,862.5803316,100,15.44553707,73.46179314,46.39341799,1,41.90249432
 10/03  05:00:00,0.434462299,11.90833333,725.7319454,100,14.90467423,73.06232212,46.44237075,1,41.87683305
 10/03  06:00:00,0.365736678,11.35,603.6830628,100,14.34681356,72.63763669,46.22172009,1,41.58745677
 10/03  07:00:00,0.32565704,11.1,532.1878178,100,14.09629891,72.44089949,46.31605787,1,41.64171491
 10/03  08:00:00,0.603110049,11.74166667,1005.519084,100,14.73525859,72.93911299,46.32782279,1,41.93093284
 10/03  09:00:00,0.836611383,14.825,1470.092063,87.16666667,17.81795041,64.3775366,46.5317519,1,42.36836328
 10/03  10:00:00,0.842420683,18.275,1746.582182,66.91666667,21.24060421,50.46441048,42.30898765,1,38.15140833
 10/03  11:00:00,0.2628667,20.74166667,1005.519084,57.83333333,23.31446186,47.71128734,33.97397805,1,29.23684475
 10/03  12:00:00,0.085680901,21.35,1005.519084,48.25,23.94602695,40.87657651,26.53177393,1,21.61745483
 10/03  13:00:00,0,21.45,1005.519084,41.41666667,24.26699446,34.91645485,22.78623171,1,22.78623171
 10/03  14:00:00,0,21.7,1005.519084,39.83333333,24.58795835,33.45266773,23.17778338,1,23.17778338
 10/03  15:00:00,0,21.99166667,1005.519084,36.08333333,24.80221658,30.44803449,23.07794197,1,23.07794197
 10/03  16:00:00,0,21.90833333,1005.519084,35.75,24.82955112,29.96573062,23.25925802,1,23.25925802
 10/03  17:00:00,0,21.35,1005.519084,37.58333333,24.77817552,30.54212971,22.54565152,1,22.54565152
 10/03  18:00:00,0,19.81666667,343.6146349,40.91666667,19.81666667,40.91666667,26.04060722,1,26.04060722
 10/03  19:00:00,0,17.61666667,1250.833678,49.41666667,17.61666667,49.41666667,25.74942473,1,25.74942473
 10/03  20:00:00,0,15.06666667,1032.912971,61.58333333,15.06666667,61.58333333,24.97622612,1,24.97622612
 10/03  21:00:00,0,13.25833333,824.6682123,72.83333333,13.25833333,72.83333333,23.94150042,1,23.94150042
 10/03  22:00:00,0.368565126,12.8,820.0996157,75.83333333,13.7436988,68.40497233,42.6179542,1,37.98651933
 10/03  23:00:00,0.425517096,12.15833333,771.7997707,77.91666667,13.89976665,63.79568984,46.39088131,1,41.81639841
 10/03  24:00:00,0.384377553,11.35,675.2938174,81.75,13.51908832,63.55099929,46.27833309,1,41.66271064
 10/04  01:00:00,0.332995958,10.45833333,570.5967621,86.5,12.98685788,64.32090238,46.5062369,1,41.83923286
 10/04  02:00:00,0.302130127,10,507.149491,89,12.91631483,63.10948233,46.52806593,1,41.83019606
 10/04  03:00:00,0.251201387,9.358333333,414.8235154,93.08333333,12.35369023,65.31145368,46.49626232,1,41.74746371
 10/04  04:00:00,0.197589611,8.55,321.7847907,96,11.54594807,66.98741933,46.14280816,1,41.34039777
 10/04  05:00:00,0.157695912,8.008333333,253.6706515,96,11.00521373,66.47820267,46.19687129,1,41.3545672
 10/04  06:00:00,0.116867339,7.45,186.0781215,98.33333333,10.02845565,71.57052769,46.57580052,1,41.69266786
 10/04  07:00:00,0.088448274,7.2,1.48E+02,100,9.713158998,73.6682024,44.02951061,1,39.11795888
 10/04  08:00:00,0,7.841666667,1005.519084,93.58333333,7.841666667,93.58333333,18.87416913,1,18.87416913
 10/04  09:00:00,0,9.291666667,1005.519084,82,9.291666667,82,20.38427174,1,20.38427174
 10/04  10:00:00,0,12.275,1083.822378,65.33333333,12.275,65.33333333,21.7916299,1,21.7916299
 10/04  11:00:00,0,14.54166667,1707.053915,55.25,14.54166667,55.25,23.2089564,1,23.2089564
 10/04  12:00:00,0,15.99166667,2233.204765,48.75,15.99166667,48.75,24.59894494,1,24.59894494
 10/04  13:00:00,0,17.98333333,2108.493395,43.25,17.98333333,43.25,25.11772438,1,25.11772438
 10/04  14:00:00,0,19.19166667,1202.5882,43.16666667,23.03817427,34.27788784,21.69746677,1,21.69746677
 10/04  15:00:00,0,20.39166667,1005.519084,42.25,24.39760273,33.10637152,21.92529472,1,21.92529472
 10/04  16:00:00,0,20.80833333,1005.519084,42.75,24.65474714,33.84879827,22.25503863,1,22.25503863
 10/04  17:00:00,0,20.6,1005.519084,44,24.70362099,34.29894174,22.09087984,1,22.09087984
 10/04  18:00:00,0,20.25,0,46.91666667,20.25,46.91666667,26.208112,0,26.208112
 10/04  19:00:00,0,19.35833333,208.8928616,51.91666667,19.35833333,51.91666667,25.43198584,1,25.43198584
 10/04  20:00:00,0,17.26666667,1228.148896,61.58333333,17.26666667,61.58333333,24.75625886,1,24.75625886
 10/04  21:00:00,0.635646849,16.74166667,1253.35717,62.91666667,17.70827793,56.67234527,46.41719829,1,42.05284514
 10/04  22:00:00,0.331828816,17.2,1253.35717,61.75,18.63436522,53.47145729,34.84210701,1,30.17393583
 10/04  23:00:00,0.455511371,16.90833333,1252.368067,64.16666667,18.84136307,52.6901111,38.47988923,1,33.9354006
 10/04  24:00:00,0.583355035,16.35,1235.642408,66.16666667,18.84558291,50.88399836,42.30457924,1,37.88793428
 10/05  01:00:00,0.474306054,16.1,1189.04529,67,18.09610479,54.60152555,37.71240121,1,33.18670726
 10/05  02:00:00,0.719857434,15.45833333,1253.35717,69.91666667,18.45252059,50.46734472,46.32208372,1,42.04194115
 10/05  03:00:00,0.726809099,14.65,1253.35717,73.75,17.64340932,53.18065865,46.11325342,1,41.84006252
 10/05  04:00:00,0.698534084,13.75833333,1194.056139,77.91666667,16.75234711,56.07708415,46.58928055,1,42.28781463
 10/05  05:00:00,0.580629329,13.00833333,983.9682542,83.5,16.00190397,60.20687342,46.20025391,1,41.78088324
 10/05  06:00:00,0.432907253,11.80833333,727.558308,94.16666667,14.80110236,68.16380455,46.40464344,1,41.83755069
 10/05  07:00:00,0.303494218,10.10833333,505.3611395,100,13.10449654,71.61295869,46.59654855,1,41.90004277
 10/05  08:00:00,0.059294362,9.4,352.4706271,97.66666667,9.497985238,96.62934079,27.14581205,1,22.20510641
 10/05  09:00:00,0.301847348,10.74166667,544.4217277,88.41666667,11.02406719,85.65713303,45.0243966,1,40.32624395
 10/05  10:00:00,0.642496608,13.275,1143.886804,78.33333333,14.6426049,67.59144664,46.59493752,1,42.23743413
 10/05  11:00:00,0.415765102,15.39166667,1348.708428,72.08333333,16.75592549,62.98858861,34.27416332,1,29.68992842
 10/05  12:00:00,0.254646958,17.73333333,1429.067621,65.91666667,18.7018934,60.20349855,30.58689138,1,25.84153834
 10/05  13:00:00,0,19.54166667,2.01E+01,60.66666667,22.6758051,50.03849232,20.46543207,1,20.46543207
 10/05  14:00:00,0,20,2.01E+01,59,23.30223905,48.21187907,20.61363502,1,20.61363502
 10/05  15:00:00,0,20.35,2.01E+01,59,23.80576225,47.79218649,21.25706114,1,21.25706114
 10/05  16:00:00,0,20.25,2.01E+01,57.83333333,24.22945631,45.40220278,21.06413781,1,21.06413781
 10/05  17:00:00,0,19.00833333,636.7337756,59.33333333,21.5227646,51.62468648,23.08997788,1,23.08997788
 10/05  18:00:00,0,17.36666667,1250.731435,64.5,17.36666667,64.5,25.79832688,1,25.79832688
 10/05  19:00:00,0.051686597,15.70833333,1118.404168,69.91666667,15.95841387,68.23874923,26.4470148,1,21.4987014
 10/05  20:00:00,0.346004867,14.00833333,990.3276026,75.5,15.02497898,67.66358873,38.9779661,1,34.32397097
 10/05  21:00:00,0.481603912,13.00833333,906.2109682,77.41666667,14.6647737,64.3278702,46.37364632,1,41.85525023
 10/05  22:00:00,0.426248656,12.45,774.2701438,77,13.90131805,65.21774551,46.5715594,1,41.99780806
 10/05  23:00:00,0.372364324,11.55833333,657.6172091,80.5,13.20066637,66.51942974,46.16140248,1,41.5337668
 10/05  24:00:00,0.335287363,10.80833333,578.9628419,84.75,12.84913389,66.77997058,46.51823097,1,41.85351833
 10/06  01:00:00,0.297580731,10.25,504.7750571,87.75,12.46411737,67.66599007,46.3024391,1,41.60001983
 10/06  02:00:00,0.276140159,9.65,461.6399714,93.08333333,12.45264708,66.99102161,46.32601478,1,41.60215494
 10/06  03:00:00,0.221275756,8.466666667,365.4166323,98.33333333,11.41955327,69.09142898,46.60171936,1,41.82299512
 10/06  04:00:00,0.174519058,7.8,284.831591,100,10.41912627,72.79491238,46.4512643,1,41.62578336
 10/06  05:00:00,0.140873615,7.45,227.584673,100,9.613618871,76.76654527,46.43959081,1,41.58046443
 10/06  06:00:00,0.120171742,7.2,192.4247483,100,9.391757464,76.27952425,46.1764903,1,41.29666204
 10/06  07:00:00,0.079603414,7.2,1.63E+02,100,8.969096302,81.13429193,38.43609035,1,33.51569376
 10/06  08:00:00,0,8.833333333,258.6439029,95.91666667,8.833333333,95.91666667,19.06707866,1,19.06707866
 10/06  09:00:00,0,11.925,634.6032916,80.75,11.925,80.75,19.96369941,1,19.96369941
 10/06  10:00:00,0,13.94166667,1040.231281,67.91666667,13.94166667,67.91666667,21.16773086,1,21.16773086
 10/06  11:00:00,0,15.39166667,1353.953894,60.91666667,15.39166667,60.91666667,21.97901738,1,21.97901738
 10/06  12:00:00,0,17.09166667,1558.10909,52.16666667,17.09166667,52.16666667,22.36062751,1,22.36062751
 10/06  13:00:00,0,18.09166667,1345.045219,46.25,18.09166667,46.25,23.50795386,1,23.50795386
 10/06  14:00:00,0,18.94166667,636.7337756,44.41666667,20.91152365,39.67275844,22.07007892,1,22.07007892
 10/06  15:00:00,0,19.75,2.01E+01,44.58333333,23.58608105,35.26044999,20.32883074,1,20.32883074
 10/06  16:00:00,0,20.35,2.01E+01,40.91666667,24.33376658,32.11599873,21.40361123,1,21.40361123
 10/06  17:00:00,0,20.25,2.01E+01,38.58333333,24.97155979,28.96718434,21.40960249,1,21.40960249
 10/06  18:00:00,0,19.00833333,636.7337756,39,21.85626362,33.28766239,23.35216624,1,23.35216624
 10/06  19:00:00,0,17.36666667,1250.570957,41.33333333,17.36666667,41.33333333,25.23595852,1,25.23595852
 10/06  20:00:00,0,15.70833333,1089.298621,50.58333333,15.70833333,50.58333333,24.14037948,1,24.14037948
 10/06  21:00:00,0,14.00833333,862.8314965,65.33333333,14.00833333,65.33333333,23.33886625,1,23.33886625
 10/06  22:00:00,0,12.65833333,698.4493367,76.66666667,12.65833333,76.66666667,22.48296994,1,22.48296994
 10/06  23:00:00,0.377347813,11.90833333,779.9268115,81.75,14.01252282,64.63137085,42.24677841,1,37.62412622
 10/06  24:00:00,0.392444196,11.7,687.3989953,81.25,13.70334774,64.48973483,46.46764308,1,41.86008728
 10/07  01:00:00,0.389482982,11.7,667.8426732,80,13.97545403,61.40639389,46.59295707,1,41.98244005
 10/07  02:00:00,0.350573108,11.35,590.4672708,81.75,13.73525618,61.85708727,46.40812579,1,41.7586989
 10/07  03:00:00,0.290799073,10.80833333,483.1301323,83,13.02648488,63.87825485,46.59305342,1,41.88385249
 10/07  04:00:00,0.228956339,9.608333333,376.1160334,88.83333333,11.99571881,66.71701317,46.48446852,1,41.71342486
 10/07  05:00:00,0.183255194,8.258333333,297.8558866,97.08333333,11.15199064,68.34738981,46.60658957,1,41.78984476
 10/07  06:00:00,0.152451366,7.8,245.16802,100,10.79589462,69.44889911,46.40473161,1,41.55718298
 10/07  07:00:00,0.130921162,7.8,208.5929539,100,10.795587,69.45031869,46.28468033,1,41.41560149
 10/07  08:00:00,0,9.725,1005.519084,88.33333333,9.725,88.33333333,18.96735355,1,18.96735355
 10/07  09:00:00,0.111406271,12.73333333,1044.208181,73.58333333,12.86493135,72.59940129,24.98369256,1,20.09509883
 10/07  10:00:00,0,14.89166667,1375.406288,64.91666667,14.89166667,64.91666667,22.63067372,1,22.63067372
 10/07  11:00:00,0,17.81666667,1984.837184,50.33333333,18.39914551,48.9814444,23.25233996,1,23.25233996
 10/07  12:00:00,0,20.1,1005.519084,41.41666667,23.42671753,33.79617899,21.28623687,1,21.28623687
 10/07  13:00:00,0,21.24166667,1005.519084,39.83333333,24.12079251,33.44459001,22.42961177,1,22.42961177
 10/07  14:00:00,0,22.34166667,1005.519084,34.91666667,24.74809566,30.1875671,23.37238403,1,23.37238403
 10/07  15:00:00,0,23.09166667,1005.519084,30.25,25.19265748,26.66423629,24.13388851,1,24.13388851
 10/07  16:00:00,0,23.94166667,1005.519084,27.25,25.5657151,24.72377899,24.76631285,1,24.76631285
